Timestamp(UTC),EAST_LONGITUDE(deg),NORTH_LATITUDE(deg),ID(-),T(degC),RH(%),LightVOC(ADU),HeavyVOC(ADC),Ozone(ADU),CO(ADU),CO2(ADU),Elevation(ft),Distance From Road (miles)
2024-10-26T08:05:29.00+00:00,-105.878796,39.692533,YPOD,10.24,28.48,957,1800,1541,4701,263,10561.35204,0.022496023
2024-10-26T08:05:38.00+00:00,-105.878737,39.692609,YPOD,10.15,28.43,975,1802,1545,4699,257,10562.66438,0.027767049
2024-10-26T08:05:49.00+00:00,-105.878655,39.692712,YPOD,10.05,28.59,974,1803,1543,4747,255,10564.3048,0.035367103
2024-10-26T08:05:59.00+00:00,-105.878552,39.692809,YPOD,9.96,28.73,975,1804,1541,4705,256,10566.2733,0.043129194
2024-10-26T08:06:10.00+00:00,-105.878459,39.692912,YPOD,9.86,28.85,974,1803,1536,4690,260,10568.24181,0.051395497
2024-10-26T08:06:20.00+00:00,-105.878373,39.693006,YPOD,9.76,28.84,967,1797,1520,4631,262,10570.21031,0.059061088
2024-10-26T08:06:31.00+00:00,-105.878299,39.693107,YPOD,9.65,29.01,958,1785,1517,4583,264,10572.17882,0.066996584
2024-10-26T08:06:40.00+00:00,-105.87823,39.693203,YPOD,9.56,29.29,951,1776,1511,4529,267,10574.4754,0.07452688
2024-10-26T08:06:52.00+00:00,-105.878148,39.693326,YPOD,9.47,29.35,941,1765,1491,4469,274,10577.75624,0.084053329
2024-10-26T08:07:01.00+00:00,-105.878104,39.69341,YPOD,9.38,29.39,937,1753,1500,4452,279,10579.72475,0.090309852
2024-10-26T08:07:12.00+00:00,-105.878048,39.693533,YPOD,9.27,29.42,929,1737,1476,4391,278,10582.34942,0.099297135
2024-10-26T08:07:24.00+00:00,-105.877977,39.693645,YPOD,9.16,29.22,918,1722,1473,4309,279,10584.97409,0.107895134
2024-10-26T08:07:33.00+00:00,-105.877935,39.693753,YPOD,9.07,29.59,915,1707,1484,4293,282,10587.27068,0.115639685
2024-10-26T08:07:43.00+00:00,-105.877874,39.693853,YPOD,8.98,30.02,914,1696,1483,4284,278,10589.23918,0.123265717
2024-10-26T08:07:52.00+00:00,-105.877829,39.693954,YPOD,8.9,30.16,913,1686,1479,4269,273,10590.8796,0.130627686
2024-10-26T08:08:02.00+00:00,-105.877788,39.694064,YPOD,8.81,30.32,909,1677,1466,4230,276,10592.84811,0.138486269
2024-10-26T08:08:11.00+00:00,-105.877764,39.69415,YPOD,8.79,30.3,905,1669,1466,4239,282,10594.48853,0.144474685
2024-10-26T08:08:21.00+00:00,-105.877705,39.694258,YPOD,8.7,30.42,897,1661,1455,4192,285,10596.78512,0.152568445
2024-10-26T08:08:32.00+00:00,-105.877671,39.69438,YPOD,8.6,31.06,889,1648,1459,4145,284,10599.73787,0.161073191
2024-10-26T08:08:41.00+00:00,-105.877635,39.694489,YPOD,8.5,31.17,882,1642,1450,4121,280,10602.36254,0.168788442
2024-10-26T08:08:48.00+00:00,-105.877596,39.694561,YPOD,8.45,31.21,876,1637,1442,4069,278,10604.33105,0.174176121
2024-10-26T08:08:58.00+00:00,-105.87754,39.694663,YPOD,8.36,31.27,869,1630,1444,4037,274,10606.95572,0.181823207
2024-10-26T08:09:07.00+00:00,-105.877499,39.694759,YPOD,8.29,31.58,864,1623,1444,4019,269,10609.25231,0.188796929
2024-10-26T08:09:18.00+00:00,-105.877446,39.694882,YPOD,8.21,32.33,858,1613,1450,3937,268,10612.20506,0.197741751
2024-10-26T08:09:28.00+00:00,-105.8774,39.694994,YPOD,8.15,33,857,1607,1455,3908,272,10614.50165,0.205844751
2024-10-26T08:09:39.00+00:00,-105.877341,39.695114,YPOD,8.05,32.98,859,1605,1444,3864,283,10617.78249,0.214710006
2024-10-26T08:09:49.00+00:00,-105.877299,39.695223,YPOD,7.99,31.98,856,1604,1418,3817,297,10622.04758,0.222545096
2024-10-26T08:09:56.00+00:00,-105.877275,39.695301,YPOD,7.93,31.55,856,1598,1425,3775,306,10625.00034,0.228040241
2024-10-26T08:10:05.00+00:00,-105.877248,39.695396,YPOD,7.88,31.61,856,1589,1423,3745,318,10628.93735,0.234694871
2024-10-26T08:10:15.00+00:00,-105.877199,39.695497,YPOD,7.82,31.19,853,1582,1416,3729,324,10633.53052,0.242144026
2024-10-26T08:10:24.00+00:00,-105.877159,39.695588,YPOD,7.76,31.31,850,1573,1421,3677,330,10637.79562,0.248779583
2024-10-26T08:10:38.00+00:00,-105.877098,39.695735,YPOD,7.68,32.38,851,1559,1430,3636,331,10644.3573,0.259432831
2024-10-26T08:10:49.00+00:00,-105.87705,39.695852,YPOD,7.59,32.67,852,1553,1431,3591,326,10648.95047,0.267902461
2024-10-26T08:10:59.00+00:00,-105.877,39.695952,YPOD,7.53,33.38,853,1546,1441,3576,320,10652.88748,0.275304686
2024-10-26T08:11:10.00+00:00,-105.876953,39.696072,YPOD,7.44,34.25,856,1542,1448,3537,320,10656.82449,0.283951416
2024-10-26T08:11:19.00+00:00,-105.876915,39.696174,YPOD,7.39,34.81,856,1541,1447,3543,323,10660.10533,0.291266604
2024-10-26T08:11:31.00+00:00,-105.876871,39.696293,YPOD,7.29,35,855,1543,1443,3535,323,10663.71425,0.299796044
2024-10-26T08:11:40.00+00:00,-105.876836,39.696389,YPOD,7.22,34.72,853,1545,1429,3525,319,10666.66701,0.306668883
2024-10-26T08:11:51.00+00:00,-105.876826,39.696513,YPOD,7.13,33.96,850,1549,1419,3576,316,10670.60402,0.314927729
2024-10-26T08:11:59.00+00:00,-105.876851,39.696584,YPOD,7.08,33.71,849,1547,1419,3577,314,10673.22869,0.319138029
2024-10-26T08:12:09.00+00:00,-105.876898,39.696674,YPOD,6.99,33.6,848,1545,1416,3574,308,10676.83761,0.324260014
2024-10-26T08:12:18.00+00:00,-105.876959,39.696762,YPOD,6.93,33.57,847,1546,1415,3559,302,10680.77462,0.329087984
2024-10-26T08:12:28.00+00:00,-105.877053,39.696845,YPOD,6.84,33.55,847,1549,1417,3555,299,10685.03971,0.333171312
2024-10-26T08:12:39.00+00:00,-105.877156,39.696931,YPOD,6.74,33.62,851,1547,1413,3556,300,10689.63289,0.337455066
2024-10-26T08:12:48.00+00:00,-105.877153,39.696949,YPOD,6.66,33.83,849,1542,1414,3585,304,10690.94522,0.338698512
2024-10-26T08:13:00.00+00:00,-105.877189,39.69699,YPOD,6.57,33.99,845,1542,1410,3611,308,10693.24181,0.340962156
2024-10-26T08:13:11.00+00:00,-105.877296,39.697077,YPOD,6.49,34.19,842,1541,1415,3588,303,10696.85074,0.345455294
2024-10-26T08:13:20.00+00:00,-105.877382,39.69716,YPOD,6.41,34.41,841,1544,1413,3559,295,10699.47541,0.350049968
2024-10-26T08:13:30.00+00:00,-105.877472,39.697251,YPOD,6.35,34.38,840,1551,1411,3538,288,10701.772,0.355237551
2024-10-26T08:13:41.00+00:00,-105.877582,39.697351,YPOD,6.26,34.37,840,1556,1409,3466,283,10704.39667,0.360947849
2024-10-26T08:13:51.00+00:00,-105.877668,39.697448,YPOD,6.17,34.59,839,1556,1412,3448,278,10707.02134,0.366789815
2024-10-26T08:14:02.00+00:00,-105.877768,39.69754,YPOD,6.07,34.89,838,1548,1411,3406,275,10710.30218,0.372267656
2024-10-26T08:14:15.00+00:00,-105.877871,39.697671,YPOD,5.99,35.34,836,1539,1406,3375,272,10714.56727,0.380500896
2024-10-26T08:14:19.00+00:00,-105.877892,39.697709,YPOD,5.94,35.42,835,1537,1408,3392,268,10715.87961,0.382968044
2024-10-26T08:14:27.00+00:00,-105.877931,39.697807,YPOD,5.87,35.49,835,1533,1408,3382,266,10718.50428,0.389446636
2024-10-26T08:14:37.00+00:00,-105.877943,39.697911,YPOD,5.8,35.55,835,1527,1404,3388,258,10720.80087,0.396514891
2024-10-26T08:14:46.00+00:00,-105.877917,39.698012,YPOD,5.74,35.05,833,1524,1390,3388,252,10722.1132,0.403604516
2024-10-26T08:14:56.00+00:00,-105.877813,39.698103,YPOD,5.67,34.7,831,1519,1393,3396,252,10723.42554,0.410502435
2024-10-26T08:15:05.00+00:00,-105.877735,39.698143,YPOD,5.61,34.6,830,1514,1395,3391,256,10724.40979,0.413776729
2024-10-26T08:15:14.00+00:00,-105.877751,39.698146,YPOD,5.53,34.72,828,1514,1389,3350,255,10724.40979,0.413869853
2024-10-26T08:15:24.00+00:00,-105.877841,39.698211,YPOD,5.47,34.82,830,1519,1395,3277,248,10725.72213,0.417729509
2024-10-26T08:15:33.00+00:00,-105.87793,39.698288,YPOD,5.39,34.89,834,1522,1396,3214,246,10727.69063,0.422486113
2024-10-26T08:15:45.00+00:00,-105.878018,39.69839,YPOD,5.31,35.12,836,1521,1392,3166,251,10731.29956,0.429033272
2024-10-26T08:15:54.00+00:00,-105.878086,39.698479,YPOD,5.23,35.11,836,1522,1389,3143,259,10735.56465,0.434838788
2024-10-26T08:16:04.00+00:00,-105.878186,39.698548,YPOD,5.17,35.01,835,1527,1390,3095,265,10740.15782,0.439181423
2024-10-26T08:16:08.00+00:00,-105.878228,39.698567,YPOD,5.13,35.01,836,1533,1389,3106,265,10741.79824,0.440338954
2024-10-26T08:16:16.00+00:00,-105.878324,39.698624,YPOD,5.08,35.06,836,1537,1386,3095,267,10745.40717,0.443966658
2024-10-26T08:16:25.00+00:00,-105.878407,39.698701,YPOD,5.01,35.06,833,1531,1377,3091,272,10749.01609,0.44906782
2024-10-26T08:16:35.00+00:00,-105.878424,39.698726,YPOD,4.94,34.9,828,1518,1367,3104,274,10750.32843,0.450755773
2024-10-26T08:16:44.00+00:00,-105.87843,39.698735,YPOD,4.87,34.76,824,1503,1362,3136,268,10750.9846,0.451364197
2024-10-26T08:16:54.00+00:00,-105.878413,39.698726,YPOD,4.8,34.79,822,1483,1370,3171,261,10751.96885,0.450780086
2024-10-26T08:17:03.00+00:00,-105.878417,39.698752,YPOD,4.73,35.18,823,1469,1372,3143,256,10752.9531,0.452566133
2024-10-26T08:17:13.00+00:00,-105.878524,39.69876,YPOD,4.67,35.47,826,1465,1377,3126,251,10756.23394,0.452917801
2024-10-26T08:17:22.00+00:00,-105.878632,39.698809,YPOD,4.61,35.76,828,1465,1380,3071,253,10759.51478,0.456173027
2024-10-26T08:17:34.00+00:00,-105.878768,39.698879,YPOD,4.52,35.99,831,1470,1386,3036,259,10763.45179,0.460950016
2024-10-26T08:17:43.00+00:00,-105.878856,39.698944,YPOD,4.47,36.28,834,1474,1386,2975,266,10766.40454,0.465463273
2024-10-26T08:17:53.00+00:00,-105.878964,39.699014,YPOD,4.42,36.47,836,1473,1382,2963,271,10770.01347,0.470390098
2024-10-26T08:18:02.00+00:00,-105.879045,39.699078,YPOD,4.35,36.8,839,1470,1388,2948,275,10772.96622,0.474923885
2024-10-26T08:18:12.00+00:00,-105.87916,39.699136,YPOD,4.29,37.06,840,1462,1387,2937,281,10776.57515,0.479154628
2024-10-26T08:18:23.00+00:00,-105.8793,39.699191,YPOD,4.21,37.58,843,1450,1388,2939,299,10780.51216,0.483327451
2024-10-26T08:18:32.00+00:00,-105.879404,39.699252,YPOD,4.15,37.96,845,1441,1393,2940,314,10783.793,0.487885534
2024-10-26T08:18:42.00+00:00,-105.879522,39.699315,YPOD,4.07,38.34,846,1432,1389,2954,327,10787.73,0.492697107
2024-10-26T08:18:51.00+00:00,-105.879623,39.699354,YPOD,4.01,38.74,848,1423,1393,2953,341,10790.68276,0.495844797
2024-10-26T08:19:01.00+00:00,-105.879739,39.6994,YPOD,3.94,38.96,849,1414,1387,2969,355,10794.29168,0.499607685
2024-10-26T08:19:12.00+00:00,-105.87986,39.699477,YPOD,3.86,38.91,848,1407,1385,2955,365,10799.54103,0.50559644
2024-10-26T08:19:22.00+00:00,-105.87995,39.699544,YPOD,3.8,38.94,846,1400,1384,2976,369,10804.79037,0.510760937
2024-10-26T08:19:31.00+00:00,-105.880022,39.699612,YPOD,3.74,38.98,846,1395,1382,2991,368,10809.71163,0.515903913
2024-10-26T08:19:41.00+00:00,-105.880104,39.699684,YPOD,3.68,39.09,846,1390,1380,2996,358,10814.96098,0.521412475
2024-10-26T08:19:50.00+00:00,-105.880185,39.699753,YPOD,3.61,38.96,842,1386,1375,3001,352,10819.22607,0.526733738
2024-10-26T08:20:01.00+00:00,-105.880292,39.699843,YPOD,3.56,38.83,839,1381,1371,3018,347,10824.8035,0.533721857
2024-10-26T08:20:11.00+00:00,-105.880372,39.69991,YPOD,3.52,38.65,837,1377,1368,3020,334,10829.06859,0.538953768
2024-10-26T08:20:20.00+00:00,-105.880436,39.699988,YPOD,3.48,38.53,836,1372,1365,3057,322,10833.98985,0.544818905
2024-10-26T08:20:30.00+00:00,-105.880506,39.700058,YPOD,3.44,38.53,834,1369,1363,3053,314,10838.25494,0.550203723
2024-10-26T08:20:39.00+00:00,-105.880568,39.700137,YPOD,3.42,38.28,831,1366,1361,3053,308,10842.52003,0.556142705
2024-10-26T08:20:49.00+00:00,-105.880637,39.700224,YPOD,3.4,38.28,830,1361,1364,3032,300,10846.78512,0.562700949
2024-10-26T08:21:00.00+00:00,-105.880728,39.700314,YPOD,3.35,38.46,827,1360,1368,3001,286,10850.39405,0.569687103
2024-10-26T08:21:11.00+00:00,-105.880837,39.700388,YPOD,3.31,38.61,824,1358,1371,2924,274,10855.64339,0.575792435
2024-10-26T08:21:21.00+00:00,-105.880949,39.700442,YPOD,3.24,38.64,822,1360,1370,2872,273,10855.97148,0.580613816
2024-10-26T08:21:30.00+00:00,-105.881042,39.700496,YPOD,3.19,38.74,819,1361,1367,2797,277,10857.93998,0.585270604
2024-10-26T08:21:40.00+00:00,-105.88117,39.700562,YPOD,3.19,38.85,818,1365,1372,2777,282,10859.5804,0.591164522
2024-10-26T08:21:49.00+00:00,-105.881274,39.700616,YPOD,3.16,38.91,817,1367,1372,2765,285,10859.90848,0.596018575
2024-10-26T08:22:01.00+00:00,-105.8814,39.700698,YPOD,3.1,39.26,813,1371,1377,2765,284,10865.48591,0.60306021
2024-10-26T08:22:10.00+00:00,-105.881502,39.700773,YPOD,3.05,39.52,811,1373,1374,2757,278,10868.11058,0.609371917
2024-10-26T08:22:20.00+00:00,-105.881612,39.700847,YPOD,3,39.43,810,1371,1369,2750,271,10868.76675,0.615747511
2024-10-26T08:22:29.00+00:00,-105.881721,39.70092,YPOD,2.96,39.75,809,1368,1380,2767,272,10873.68801,0.622074492
2024-10-26T08:22:39.00+00:00,-105.881839,39.700984,YPOD,2.9,39.88,810,1367,1373,2773,276,10872.37568,0.627955151
2024-10-26T08:22:50.00+00:00,-105.881984,39.701049,YPOD,2.85,39.94,811,1360,1374,2778,275,10869.09484,0.634325844
2024-10-26T08:22:59.00+00:00,-105.882089,39.701113,YPOD,2.8,40.08,809,1353,1376,2763,271,10869.751,0.640101727
2024-10-26T08:23:09.00+00:00,-105.882215,39.701176,YPOD,2.74,40.42,809,1346,1372,2793,271,10866.79825,0.646153687
2024-10-26T08:23:18.00+00:00,-105.882326,39.701234,YPOD,2.7,40.52,811,1340,1370,2790,272,10866.47016,0.651685075
2024-10-26T08:23:28.00+00:00,-105.882443,39.701275,YPOD,2.66,40.52,810,1338,1372,2800,274,10866.47016,0.656220445
2024-10-26T08:23:39.00+00:00,-105.882597,39.701335,YPOD,2.6,40.54,812,1339,1376,2816,276,10867.45442,0.662647076
2024-10-26T08:23:49.00+00:00,-105.882746,39.701397,YPOD,2.57,40.79,815,1336,1379,2822,276,10870.07909,0.669184956
2024-10-26T08:24:00.00+00:00,-105.882892,39.701465,YPOD,2.52,41.01,815,1331,1374,2816,279,10870.73526,0.676120065
2024-10-26T08:24:09.00+00:00,-105.883005,39.70153,YPOD,2.47,41.12,815,1325,1371,2825,285,10873.35993,0.682328947
2024-10-26T08:24:19.00+00:00,-105.883127,39.701596,YPOD,2.43,41.34,814,1318,1373,2828,292,10875.00035,0.688789375
2024-10-26T08:24:28.00+00:00,-105.883236,39.701665,YPOD,2.4,41.53,815,1312,1374,2806,294,10875.9846,0.695238657
2024-10-26T08:24:38.00+00:00,-105.883339,39.701733,YPOD,2.37,41.78,815,1305,1381,2802,294,10877.9531,0.701533606
2024-10-26T08:24:49.00+00:00,-105.883472,39.701778,YPOD,2.32,41.97,814,1301,1375,2797,294,10878.28119,0.706920462
2024-10-26T08:24:59.00+00:00,-105.883593,39.701844,YPOD,2.29,41.99,816,1296,1380,2824,294,10878.60927,0.713474352
2024-10-26T08:25:08.00+00:00,-105.883695,39.701887,YPOD,2.26,42.33,818,1292,1380,2797,296,10877.9531,0.718206756
2024-10-26T08:25:18.00+00:00,-105.88381,39.701947,YPOD,2.22,42.59,818,1290,1379,2795,300,10878.28119,0.724308021
2024-10-26T08:25:27.00+00:00,-105.883904,39.701965,YPOD,2.19,42.62,817,1287,1376,2789,303,10875.32843,0.72732407
2024-10-26T08:25:34.00+00:00,-105.883989,39.702031,YPOD,2.16,42.52,817,1284,1369,2784,303,10876.96885,0.733251082
2024-10-26T08:25:44.00+00:00,-105.884098,39.702078,YPOD,2.13,42.37,818,1281,1371,2774,305,10877.9531,0.738461324
2024-10-26T08:25:53.00+00:00,-105.8842,39.702142,YPOD,2.11,42.19,819,1278,1369,2753,303,10880.24969,0.744632522
2024-10-26T08:26:04.00+00:00,-105.884324,39.702189,YPOD,2.07,42.16,817,1273,1372,2770,293,10880.57778,0.750197071
2024-10-26T08:26:14.00+00:00,-105.884552,39.702375,YPOD,2.07,42.16,818,1270,1369,2760,288,10890.09221,0.766806526
2024-10-26T08:26:23.00+00:00,-105.884664,39.70242,YPOD,2.05,42.1,817,1267,1364,2755,291,10889.76413,0.772053354
2024-10-26T08:26:33.00+00:00,-105.88474,39.70246,YPOD,2.03,42.07,819,1266,1368,2761,297,10890.4203,0.776223376
2024-10-26T08:26:42.00+00:00,-105.884908,39.702528,YPOD,2.01,41.87,820,1267,1363,2765,297,10892.06072,0.784187709
2024-10-26T08:26:54.00+00:00,-105.884987,39.702593,YPOD,2,41.68,821,1265,1364,2739,291,10895.66964,0.790021709
2024-10-26T08:27:03.00+00:00,-105.885129,39.702666,YPOD,1.99,41.68,823,1264,1371,2718,289,10901.24707,0.797775422
2024-10-26T08:27:13.00+00:00,-105.885218,39.702716,YPOD,1.98,42,823,1260,1365,2691,294,10902.88749,0.802914644
2024-10-26T08:27:22.00+00:00,-105.885331,39.702798,YPOD,1.96,41.97,824,1257,1368,2687,297,10908.793,0.810608586
2024-10-26T08:27:32.00+00:00,-105.885455,39.702891,YPOD,1.94,42.14,824,1252,1374,2666,299,10912.40192,0.819252005
2024-10-26T08:27:43.00+00:00,-105.885561,39.70294,YPOD,1.93,42.58,824,1247,1377,2685,298,10915.35468,0.824755004
2024-10-26T08:27:52.00+00:00,-105.885692,39.703004,YPOD,1.91,42.71,824,1245,1375,2675,303,10917.97935,0.831790749
2024-10-26T08:28:02.00+00:00,-105.885818,39.703058,YPOD,1.9,42.9,825,1242,1377,2678,309,10917.97935,0.838111699
2024-10-26T08:28:11.00+00:00,-105.885947,39.703112,YPOD,1.86,43.31,827,1239,1383,2709,307,10919.61977,0.844527005
2024-10-26T08:28:21.00+00:00,-105.886071,39.703192,YPOD,1.85,43.63,827,1237,1381,2709,305,10922.90061,0.852443391
2024-10-26T08:28:32.00+00:00,-105.886187,39.703223,YPOD,1.82,43.47,828,1237,1375,2727,306,10920.93211,0.85717023
2024-10-26T08:28:40.00+00:00,-105.886314,39.703281,YPOD,1.81,43.53,828,1236,1385,2739,307,10921.91636,0.863844401
2024-10-26T08:28:50.00+00:00,-105.886455,39.70333,YPOD,1.79,43.96,829,1234,1381,2724,308,10921.58828,0.870337969
2024-10-26T08:29:01.00+00:00,-105.886528,39.703398,YPOD,1.78,43.96,833,1231,1376,2721,307,10924.21295,0.876309306
2024-10-26T08:29:10.00+00:00,-105.886642,39.703482,YPOD,1.77,44.05,835,1227,1385,2733,306,10925.1972,0.884286651
2024-10-26T08:29:22.00+00:00,-105.886754,39.703513,YPOD,1.73,44.52,837,1223,1383,2720,309,10925.1972,0.889001487
2024-10-26T08:29:31.00+00:00,-105.886827,39.703582,YPOD,1.72,44.18,838,1222,1372,2746,314,10927.82187,0.89504428
2024-10-26T08:29:40.00+00:00,-105.886904,39.703663,YPOD,1.72,43.64,835,1219,1366,2726,318,10934.71164,0.901918066
2024-10-26T08:29:50.00+00:00,-105.887057,39.703692,YPOD,1.71,43.32,833,1216,1365,2740,316,10934.71164,0.907597278
2024-10-26T08:30:00.00+00:00,-105.887164,39.703763,YPOD,1.7,42.79,832,1212,1362,2719,310,10940.94523,0.914651273
2024-10-26T08:30:09.00+00:00,-105.887254,39.703829,YPOD,1.69,42.35,830,1205,1353,2731,301,10949.14733,0.920968477
2024-10-26T08:30:19.00+00:00,-105.887388,39.703866,YPOD,1.69,42.1,829,1200,1361,2702,295,10951.44392,0.926699472
2024-10-26T08:30:28.00+00:00,-105.887469,39.703952,YPOD,1.69,42.44,831,1194,1366,2572,294,10963.25494,0.933994047
2024-10-26T08:30:39.00+00:00,-105.887568,39.703981,YPOD,1.68,42.69,833,1190,1369,2666,295,10959.9741,0.938347759
2024-10-26T08:30:49.00+00:00,-105.88765,39.704012,YPOD,1.68,42.94,833,1188,1374,2685,296,10961.94261,0.942381495
2024-10-26T08:30:58.00+00:00,-105.887789,39.703986,YPOD,1.68,43.45,831,1186,1375,2679,299,10958.66177,0.944556558
2024-10-26T08:31:08.00+00:00,-105.887912,39.704018,YPOD,1.68,44.05,831,1188,1384,2641,306,10958.98985,0.949791579
2024-10-26T08:31:17.00+00:00,-105.88798,39.704038,YPOD,1.67,44.18,857,1190,1470,2692,309,10958.0056,0.952831723
2024-10-26T08:31:29.00+00:00,-105.888022,39.703988,YPOD,1.66,44.12,936,1193,1404,2590,305,10953.08434,0.951022431
2024-10-26T08:31:38.00+00:00,-105.887988,39.703916,YPOD,1.65,44.08,909,1195,1383,2735,290,10942.91374,0.945830224
2024-10-26T08:31:48.00+00:00,-105.887978,39.703829,YPOD,1.63,44.05,889,1199,1371,2746,279,10935.69589,0.940416912
2024-10-26T08:31:57.00+00:00,-105.887955,39.703773,YPOD,1.62,44.08,875,1201,1386,2769,275,10930.11846,0.936477068
2024-10-26T08:32:07.00+00:00,-105.887946,39.703759,YPOD,1.6,44.25,864,1205,1390,2791,274,10930.77463,0.935402148
2024-10-26T08:32:16.00+00:00,-105.887941,39.703754,YPOD,1.58,44.51,847,1216,1402,2811,269,10930.77463,0.934968743
2024-10-26T08:32:26.00+00:00,-105.887941,39.703753,YPOD,1.54,44.67,829,1232,1409,2807,266,10930.77463,0.934909784
2024-10-26T08:32:35.00+00:00,-105.887941,39.703752,YPOD,1.52,44.7,813,1247,1408,2805,265,10928.47804,0.934850831
2024-10-26T08:32:46.00+00:00,-105.887941,39.70375,YPOD,1.47,44.79,803,1262,1422,2841,264,10928.47804,0.934732919
2024-10-26T08:32:56.00+00:00,-105.887942,39.703749,YPOD,1.42,44.74,928,1277,1549,2860,261,10928.47804,0.934701701
2024-10-26T08:33:05.00+00:00,-105.887942,39.703748,YPOD,1.37,44.8,981,1285,1484,2885,261,10928.47804,0.934642752
2024-10-26T08:33:16.00+00:00,-105.887942,39.703746,YPOD,1.32,45.09,961,1290,1436,2886,262,10928.47804,0.934524859
2024-10-26T08:33:27.00+00:00,-105.887942,39.703745,YPOD,1.28,45.37,922,1294,1422,2890,256,10928.47804,0.934465914
2024-10-26T08:33:35.00+00:00,-105.887943,39.703744,YPOD,1.25,45.54,898,1297,1418,2884,255,10928.47804,0.934434713
2024-10-26T08:33:44.00+00:00,-105.887943,39.703743,YPOD,1.22,45.79,874,1301,1417,2873,260,10928.47804,0.934375773
2024-10-26T08:33:54.00+00:00,-105.887943,39.703741,YPOD,1.18,46.01,851,1305,1413,2852,263,10928.47804,0.934257894
2024-10-26T08:34:03.00+00:00,-105.887943,39.70374,YPOD,1.16,46.17,833,1308,1411,2833,265,10928.47804,0.934198959
2024-10-26T08:34:13.00+00:00,-105.887943,39.703739,YPOD,1.12,46.45,818,1311,1406,2811,264,10928.47804,0.934140025
2024-10-26T08:34:22.00+00:00,-105.887944,39.703738,YPOD,1.09,46.48,805,1314,1405,2802,261,10928.47804,0.934108848
2024-10-26T08:34:32.00+00:00,-105.887944,39.703736,YPOD,1.07,46.37,792,1316,1401,2785,257,10928.47804,0.933990988
2024-10-26T08:34:43.00+00:00,-105.887944,39.703735,YPOD,1.03,46.25,783,1315,1396,2778,264,10928.47804,0.93393206
2024-10-26T08:34:53.00+00:00,-105.887944,39.703734,YPOD,1.01,46.47,780,1312,1397,2754,269,10928.47804,0.933873133
2024-10-26T08:35:02.00+00:00,-105.887945,39.703733,YPOD,0.97,46.62,780,1306,1390,2750,265,10928.47804,0.933841976
2024-10-26T08:35:07.00+00:00,-105.887945,39.703732,YPOD,0.96,46.59,780,1304,1388,2756,259,10928.47804,0.933783053
2024-10-26T08:35:14.00+00:00,-105.887945,39.703731,YPOD,0.94,46.53,781,1299,1389,2762,255,10928.47804,0.933724134
2024-10-26T08:35:24.00+00:00,-105.887945,39.703729,YPOD,0.92,46.72,780,1294,1392,2752,253,10928.47804,0.933606298
2024-10-26T08:35:33.00+00:00,-105.887945,39.703728,YPOD,0.9,46.86,773,1293,1397,2725,255,10928.47804,0.933547382
2024-10-26T08:35:44.00+00:00,-105.887946,39.703727,YPOD,0.87,47.01,768,1296,1403,2721,256,10928.47804,0.933516247
2024-10-26T08:35:54.00+00:00,-105.887946,39.703725,YPOD,0.84,47.11,764,1297,1398,2700,256,10928.47804,0.933398424
2024-10-26T08:36:03.00+00:00,-105.887946,39.703724,YPOD,0.82,47.17,761,1297,1402,2691,259,10928.47804,0.933339514
2024-10-26T08:36:13.00+00:00,-105.887946,39.703723,YPOD,0.8,47.39,756,1298,1403,2661,262,10928.47804,0.933280608
2024-10-26T08:36:24.00+00:00,-105.887947,39.703721,YPOD,0.78,47.45,751,1299,1401,2649,264,10928.47804,0.93319059
2024-10-26T08:36:34.00+00:00,-105.887947,39.70372,YPOD,0.76,47.52,749,1299,1403,2635,265,10928.47804,0.93313169
2024-10-26T08:36:43.00+00:00,-105.887947,39.703719,YPOD,0.75,47.91,745,1300,1404,2622,268,10926.50954,0.933072791
2024-10-26T08:36:53.00+00:00,-105.887947,39.703718,YPOD,0.74,48.05,743,1303,1412,2622,273,10926.50954,0.93301389
2024-10-26T08:37:02.00+00:00,-105.887948,39.703716,YPOD,0.72,48.33,743,1306,1417,2600,274,10926.18145,0.932923899
2024-10-26T08:37:12.00+00:00,-105.887948,39.703715,YPOD,0.72,48.68,746,1308,1412,2598,270,10926.18145,0.932865006
2024-10-26T08:37:21.00+00:00,-105.887948,39.703714,YPOD,0.71,48.71,746,1313,1414,2586,267,10926.18145,0.932806116
2024-10-26T08:37:31.00+00:00,-105.887948,39.703712,YPOD,0.68,48.71,747,1315,1413,2566,266,10926.18145,0.932688339
2024-10-26T08:37:42.00+00:00,-105.887949,39.703711,YPOD,0.66,48.52,749,1316,1404,2590,262,10926.18145,0.932657265
2024-10-26T08:37:51.00+00:00,-105.887949,39.70371,YPOD,0.66,48.41,752,1313,1400,2606,256,10926.18145,0.932598382
2024-10-26T08:38:01.00+00:00,-105.887949,39.703708,YPOD,0.64,48.33,756,1309,1394,2537,253,10926.18145,0.932480618
2024-10-26T08:38:11.00+00:00,-105.887948,39.703708,YPOD,0.63,48.33,754,1306,1396,2560,255,10926.18145,0.932452797
2024-10-26T08:38:20.00+00:00,-105.88794,39.70372,YPOD,0.61,48.41,753,1301,1398,2486,259,10928.47804,0.932937179
2024-10-26T08:38:30.00+00:00,-105.887946,39.703721,YPOD,0.61,48.49,765,1291,1393,2571,264,10928.47804,0.933162798
